age,gender,country,salary,balance,account_type,num_products,has_cr_card,is_active_member,tenure_years,estimated_salary,churn,membership_duration_years
68.0,Female,UK,67729.9,52929.13,Checking,4,0,0,8,78136.5,0,7.972602739726027
50.0,Female,India,38560.11,27733.19,Business,1,1,1,7,74375.08,0,7.079452054794521
62.0,Female,USA,51314.97,44978.14,Business,4,1,1,10,10355.38,0,5.813698630136987
71.0,Male,France,67973.51,13886.23,Business,4,1,1,3,28406.49,0,8.482191780821918
33.0,Female,USA,7080.89,43589.28,Savings,1,0,1,1,50597.15,0,4.545205479452055
67.0,Male,India,83731.83,35475.41,Business,3,1,1,0,44130.87,0,8.56986301369863
29.0,Female,UK,65326.05,32449.82,Business,3,0,1,8,30492.13,0,2.7643835616438355
48.0,Male,Cambodia,65667.63,35621.72,Checking,4,0,1,6,33055.93,0,7.7095890410958905
74.0,Male,UK,88908.89,29152.42,Savings,3,0,1,2,97495.45,0,10.002739726027396
54.0,Female,Cambodia,83453.62,37831.81,Savings,3,0,1,6,88330.75,0,7.1287671232876715
70.0,Male,Germany,75182.08,31059.69,Checking,4,1,1,1,113046.71,0,6.161643835616438
30.0,Female,Cambodia,66991.0,15533.18,Business,3,0,0,5,29084.52,0,9.580821917808219
25.0,Female,UK,59755.75,9075.57,Checking,2,0,1,7,62559.25,0,2.0575342465753423
55.0,Male,France,45477.57,25113.77,Checking,2,0,0,9,91080.47,0,4.701369863013698
20.0,Male,India,35980.88,28657.57,Business,2,0,1,2,44519.51,0,4.654794520547945
74.0,Female,UK,69683.0,-25093.04,Business,2,0,1,5,80754.11,0,8.610958904109589
37.0,Female,UK,69852.56,35386.32,Checking,2,1,1,8,127081.98,0,8.128767123287671
21.0,Male,Cambodia,63528.6,79059.88,Checking,2,1,1,5,65902.68,0,6.8931506849315065
61.0,Female,France,26399.96,48799.21,Savings,4,0,1,4,96678.81,0,6.13972602739726
62.0,Female,UK,-6380.26,31571.47,Business,3,1,1,2,58256.37,1,5.8712328767123285
19.0,Male,France,61389.92,18693.92,Checking,2,0,0,8,151382.32,0,8.446575342465753
68.0,Female,UK,14152.45,1039.67,Checking,1,0,0,7,108753.33,1,8.052054794520547
40.0,Female,UK,108716.05,43508.28,Savings,3,0,1,8,21497.19,0,3.745205479452055
62.0,Male,India,68280.62,10300.56,Business,4,1,0,10,62400.34,0,3.56986301369863
36.0,Male,Germany,49086.79,54265.56,Savings,3,0,1,0,77463.29,0,2.736986301369863
57.0,Female,Germany,33854.12,51791.59,Business,4,0,0,5,-28090.34,0,7.295890410958904
25.0,Male,USA,45582.97,21573.55,Savings,4,0,1,5,126610.8,0,9.095890410958905
33.0,Female,Germany,59077.45,29161.71,Checking,2,1,0,2,102726.99,0,4.090410958904109
60.0,Female,France,86822.91,39996.75,Checking,4,1,1,5,107137.52,1,5.504109589041096
35.0,Male,France,63506.21,46056.76,Business,3,0,1,7,77106.54,0,9.01917808219178
53.0,Male,Cambodia,52707.06,13105.74,Checking,3,0,0,9,79175.49,0,4.857534246575343
41.0,Female,Germany,76826.59,46338.75,Business,2,0,0,8,60074.37,0,2.2054794520547945
18.0,Male,Cambodia,96901.19,36184.05,Checking,4,0,1,8,86016.45,0,4.134246575342465
63.0,Male,India,64780.72,50253.43,Savings,4,1,1,7,65319.94,0,4.3561643835616435
53.0,Female,France,18501.17,36156.9,Business,2,0,1,8,63252.67,0,2.8767123287671232
28.0,Male,Cambodia,25955.28,53336.05,Savings,3,0,1,2,60039.04,0,4.5917808219178085
35.0,Male,India,22754.58,4810.39,Business,1,0,0,7,57458.92,1,8.98082191780822
33.0,Male,India,55217.95,27515.68,Checking,1,1,0,0,72382.4,0,7.978082191780822
41.0,Male,UK,47598.84,23891.8,Savings,1,1,1,2,160356.29,0,2.7013698630136984
51.0,Female,USA,38838.16,23648.07,Checking,3,1,1,8,64667.53,0,6.610958904109589
21.0,Male,Cambodia,41045.61,9744.49,Business,3,0,1,2,100482.54,0,7.7534246575342465
52.0,Male,France,13646.75,54055.61,Business,4,0,1,3,50438.11,0,3.5232876712328767
32.0,Female,UK,65499.83,50018.0,Business,2,0,1,8,48599.15,0,3.863013698630137
19.0,Female,Cambodia,77503.85,22860.81,Business,1,1,1,6,63954.75,0,8.865753424657534
73.0,Female,USA,61742.87,-11303.76,Savings,2,0,0,1,46915.19,0,8.347945205479451
68.0,Male,UK,69122.01,24897.44,Business,4,0,1,6,42023.2,0,8.454794520547946
48.0,Female,France,71626.99,34027.65,Savings,1,1,1,6,62973.75,0,8.520547945205479
26.0,Female,Cambodia,70629.7,62138.79,Business,2,1,0,9,94836.88,0,3.767123287671233
27.0,Male,India,81162.77,23721.78,Checking,1,0,1,1,66947.15,1,7.589041095890411
70.0,Female,UK,89767.73,54567.07,Savings,1,1,0,2,31601.51,0,2.9726027397260273
42.0,Female,USA,99458.39,24903.67,Savings,2,0,1,7,55295.92,0,8.084931506849315
68.0,Female,USA,11856.01,46374.29,Business,4,0,0,9,89422.4,0,6.657534246575342
22.0,Female,USA,71679.28,51152.21,Savings,3,1,1,4,74803.24,0,2.0821917808219177
31.0,Female,Cambodia,29748.24,46569.54,Savings,4,1,1,6,67918.59,0,2.5561643835616437
59.0,Male,UK,95153.87,15857.45,Savings,4,0,1,10,41327.51,0,5.564383561643836
65.0,Male,USA,61651.45,27728.84,Savings,3,1,1,1,50423.55,0,4.342465753424658
55.0,Female,Germany,66908.3,46743.75,Business,3,1,1,2,81177.59,0,2.789041095890411
74.0,Female,Cambodia,62930.47,3399.89,Checking,2,1,1,6,83204.17,0,1.9397260273972603
57.0,Female,USA,65259.41,50793.19,Checking,2,1,1,8,75167.08,0,5.115068493150685
19.0,Female,USA,101183.88,10746.84,Business,1,1,0,4,42581.72,0,5.572602739726028
35.0,Female,UK,90991.01,7963.38,Savings,4,1,1,10,18538.22,0,6.016438356164383
46.0,Female,France,100111.68,24346.05,Savings,2,1,0,4,21192.74,0,3.3835616438356166
70.0,Male,UK,55132.6,21298.74,Business,1,0,1,7,70566.09,0,5.671232876712328
70.0,Male,UK,6881.74,38636.44,Business,3,0,1,0,-24906.52,0,4.764383561643836
70.0,Male,Germany,78682.37,40344.13,Business,3,1,0,7,69384.25,0,9.797260273972602
37.0,Female,France,32088.07,36406.28,Savings,1,0,1,10,74192.37,0,6.424657534246576
25.0,Male,UK,50948.8,15339.76,Business,1,0,0,3,26850.65,1,8.235616438356164
54.0,Male,Germany,58446.8,59178.17,Checking,4,1,1,1,29830.49,0,4.016438356164383
66.0,Male,UK,60050.67,36291.44,Business,4,1,1,0,101278.8,0,8.495890410958904
65.0,Female,Germany,76094.34,53611.49,Business,1,0,1,10,110858.26,0,7.276712328767124
43.0,Male,Cambodia,36915.04,-10871.06,Business,3,1,1,6,105210.47,0,9.238356164383562
54.0,Male,India,75663.21,45702.44,Savings,1,1,0,9,106880.11,0,6.498630136986302
66.0,Male,USA,55243.2,23540.06,Savings,1,0,1,0,134753.55,0,4.950684931506849
21.0,Male,USA,125053.31,50182.49,Savings,2,1,0,7,82017.35,0,6.219178082191781
50.0,Male,UK,20245.77,70723.77,Checking,1,1,1,6,47557.82,1,3.1945205479452055
39.0,Male,Germany,63187.31,11636.19,Business,2,0,1,1,108160.96,0,3.66027397260274
23.0,Male,India,75371.26,52165.07,Business,4,0,1,2,9882.28,0,6.838356164383562
50.0,Female,USA,49719.86,23023.32,Checking,3,1,0,0,50031.96,1,2.356164383561644
45.0,Female,UK,45654.65,-2428.63,Checking,2,0,1,3,80012.95,0,9.726027397260275
41.0,Male,Cambodia,93113.76,53541.41,Business,4,0,1,4,50259.8,0,7.912328767123288
21.0,Female,UK,81024.12,71388.32,Checking,1,1,1,0,73549.8,0,4.13972602739726
19.0,Female,Germany,40030.42,77222.57,Savings,3,1,1,8,57860.76,0,2.4027397260273973
30.0,Female,France,22926.95,41012.02,Savings,1,1,1,10,66088.57,0,5.635616438356164
63.0,Male,Cambodia,74710.87,6112.35,Business,2,1,0,8,88303.7,0,8.695890410958905
66.0,Male,UK,68069.42,30852.78,Business,1,0,1,2,77115.91,1,2.263013698630137
28.0,Female,India,74273.4,32815.53,Savings,1,1,1,3,14462.38,0,4.364383561643836
52.0,Male,India,56719.91,56925.01,Business,3,1,0,7,90129.3,0,1.1917808219178083
56.0,Male,France,81469.33,34510.8,Checking,2,1,1,4,73393.1,1,4.63013698630137
27.0,Male,India,100009.29,-6514.46,Business,3,0,0,7,100830.13,0,2.7534246575342465
60.0,Female,Germany,98261.39,47609.71,Checking,2,0,1,0,134697.49,0,4.13972602739726
27.0,Male,UK,39527.06,36437.53,Savings,4,1,1,5,51191.43,1,3.5972602739726027
25.0,Male,Germany,122490.04,53078.19,Checking,2,0,1,7,105601.13,0,4.331506849315068
22.0,Female,France,76454.48,39968.24,Savings,3,0,0,6,83024.68,0,6.46027397260274
40.0,Female,France,24337.53,48779.18,Checking,4,0,0,7,82643.95,0,5.821917808219178
51.0,Male,Germany,70933.07,35294.76,Checking,3,0,1,8,64217.77,0,6.750684931506849
64.0,Male,Cambodia,65737.7,40672.14,Business,2,1,1,4,39437.26,0,7.438356164383562
49.0,Female,USA,57085.31,16570.12,Checking,4,0,1,10,21680.95,0,7.923287671232877
33.0,Male,France,54916.0,42084.07,Savings,4,0,1,5,104936.02,0,1.356164383561644
21.0,Female,UK,77555.15,31297.6,Business,4,1,0,0,26744.62,0,8.219178082191782
71.0,Female,Cambodia,77653.09,44798.73,Savings,4,0,1,8,71126.57,0,5.435616438356164
45.0,Male,France,45333.11,11352.24,Checking,3,0,1,10,87672.24,1,1.7013698630136986
65.0,Male,Germany,46603.89,62983.39,Business,3,1,1,0,83829.37,0,2.652054794520548
61.0,Male,Germany,45624.93,39966.95,Business,3,1,1,3,40625.51,0,3.0547945205479454
31.0,Female,India,55630.44,50862.54,Savings,3,0,1,8,133318.82,0,4.717808219178083
29.0,Male,Cambodia,82161.15,35095.04,Business,4,1,1,3,77913.78,1,1.2082191780821918
38.0,Male,USA,90063.59,47064.73,Business,2,1,1,0,73982.1,0,6.923287671232877
65.0,Male,Germany,54642.77,-9903.6,Checking,4,0,1,5,13549.29,0,4.734246575342466
33.0,Male,India,87473.22,32849.05,Business,4,1,1,4,77769.56,0,8.435616438356165
71.0,Female,India,71042.35,19142.63,Savings,3,1,1,6,41810.82,0,3.5945205479452054
61.0,Male,UK,63326.11,27801.21,Business,4,0,0,3,-2823.72,0,1.9452054794520548
19.0,Female,India,106688.29,55213.46,Checking,3,1,0,10,53510.29,0,6.367123287671233
40.0,Male,USA,68227.88,3007.12,Business,4,1,0,3,57891.48,0,6.50958904109589
73.0,Male,UK,56615.18,49794.42,Savings,3,1,0,10,36386.34,0,6.712328767123288
46.0,Female,Germany,80892.52,44226.56,Checking,3,0,1,5,73668.49,0,9.901369863013699
63.0,Female,Cambodia,29228.68,60609.25,Business,3,0,1,1,95476.69,0,2.2739726027397262
60.0,Female,Germany,54516.29,-6473.17,Checking,1,0,0,1,91420.6,0,8.586301369863014
26.0,Male,India,66544.14,46789.98,Savings,1,1,1,7,84713.81,0,5.517808219178082
71.0,Male,France,77984.28,40054.19,Checking,4,0,0,5,72210.77,0,2.904109589041096
46.0,Female,USA,27773.69,63881.89,Checking,1,0,0,2,85919.63,0,8.742465753424657
61.0,Female,India,37876.15,-7160.76,Checking,1,1,0,3,62049.7,0,6.580821917808219
34.0,Female,USA,49224.83,37503.02,Savings,1,1,1,0,72232.93,0,4.945205479452055
26.0,Male,UK,66039.35,55448.39,Checking,1,1,1,7,49340.38,0,8.687671232876712
23.0,Female,India,27576.89,2491.77,Savings,3,0,1,10,27018.72,0,3.221917808219178
61.0,Female,France,95227.34,46889.42,Checking,1,0,1,4,49971.68,0,1.5342465753424657
37.0,Male,Germany,67822.7,41507.96,Business,2,0,1,8,114568.83,0,9.07123287671233
27.0,Male,USA,67143.09,-7597.48,Business,4,0,1,6,110395.28,0,1.484931506849315
26.0,Female,Cambodia,55670.93,56937.48,Business,4,0,1,10,60726.34,0,6.7315068493150685
29.0,Male,Germany,23916.93,17163.84,Savings,2,0,1,6,90575.95,0,6.002739726027397
50.0,Female,France,62270.28,66569.36,Checking,1,1,1,2,18401.54,0,6.715068493150685
49.0,Female,France,78705.85,46481.49,Savings,3,0,0,0,93789.5,0,5.567123287671233
51.0,Female,UK,56168.36,40995.29,Savings,1,1,1,3,115914.83,0,4.035616438356165
50.0,Female,France,58441.88,52886.28,Business,3,0,0,5,66818.97,0,3.0136986301369864
65.0,Male,USA,77400.65,-4181.57,Business,4,1,0,0,44830.49,0,4.16986301369863
33.0,Female,Germany,57231.82,900.76,Business,4,0,0,10,67917.98,0,7.2904109589041095
67.0,Male,Cambodia,69483.68,32131.47,Business,1,0,0,5,124242.04,0,2.126027397260274
67.0,Male,USA,81703.14,13514.7,Checking,4,1,1,4,35162.77,0,2.041095890410959
43.0,Male,India,76182.92,15184.64,Business,3,0,1,4,54454.58,0,2.0273972602739727
71.0,Male,India,114759.69,46661.29,Checking,2,1,1,6,29341.54,0,3.5972602739726027
61.0,Female,UK,61778.8,83884.02,Savings,3,0,1,1,43701.05,0,5.616438356164384
58.0,Male,Cambodia,7519.84,57986.45,Checking,4,1,0,8,73508.93,0,6.739726027397261
54.0,Male,UK,15479.08,21776.52,Checking,3,0,1,3,61506.8,0,8.372602739726027
26.0,Female,France,37821.09,45494.75,Business,3,1,0,0,29540.5,0,8.243835616438357
47.0,Male,UK,92060.55,48966.57,Checking,2,1,0,10,111837.55,0,8.783561643835617
30.0,Male,UK,114918.83,47439.17,Business,4,0,0,9,109852.04,0,2.5095890410958903
65.0,Female,France,49838.67,15389.77,Savings,4,0,1,9,103378.35,0,1.6547945205479453
59.0,Male,Germany,61331.29,75635.99,Savings,1,1,1,5,45870.72,0,2.0575342465753423
33.0,Male,France,-4531.07,10517.39,Savings,1,0,1,1,22841.34,0,3.0246575342465754
63.0,Female,France,76284.19,48604.16,Checking,3,1,1,5,76458.19,0,7.917808219178082
74.0,Male,Germany,63360.36,17355.57,Business,2,0,0,8,16266.02,0,7.997260273972603
19.0,Female,France,53749.23,42815.14,Checking,2,1,1,2,74352.09,0,1.0438356164383562
48.0,Female,India,35910.78,31081.69,Checking,1,0,0,7,79520.23,0,5.50958904109589
74.0,Male,UK,51189.88,8949.78,Checking,3,0,0,9,63233.98,0,3.7150684931506848
68.0,Female,France,26369.13,-14496.83,Business,3,0,1,9,89454.69,0,8.364383561643836
60.0,Male,USA,38481.02,52712.85,Business,1,0,1,7,113991.31,0,4.057534246575343
36.0,Male,UK,28234.38,23813.31,Checking,1,1,1,8,69342.61,0,4.090410958904109
28.0,Female,India,34576.56,37783.0,Savings,2,0,1,4,64946.79,0,7.323287671232877
31.0,Male,India,31121.37,71003.95,Business,4,0,1,7,110088.54,0,1.2191780821917808
42.0,Male,Germany,31254.3,-22961.91,Checking,1,1,1,4,53159.99,0,3.989041095890411
24.0,Female,USA,58692.41,10505.81,Checking,1,0,0,9,98287.32,0,2.0027397260273974
32.0,Female,France,32701.11,-1824.94,Savings,3,0,1,10,57152.86,1,3.4602739726027396
47.0,Male,Germany,33681.53,18326.39,Savings,3,0,1,0,78450.68,0,8.421917808219177
48.0,Female,India,32697.17,29581.35,Checking,4,0,1,0,73007.87,1,7.865753424657535
41.0,Female,UK,84440.34,86097.25,Savings,3,0,1,6,17205.89,0,3.5205479452054793
72.0,Female,India,55436.4,55130.18,Checking,2,0,0,7,68016.17,0,2.147945205479452
42.0,Male,France,41320.73,42128.54,Checking,2,0,1,6,50965.76,1,8.553424657534247
25.0,Female,Germany,34897.1,43876.84,Checking,3,0,0,7,73735.79,0,5.865753424657535
47.0,Female,France,26391.67,44501.79,Business,1,1,0,1,81181.26,0,3.052054794520548
53.0,Female,India,42041.0,-46.4,Business,3,1,0,7,65617.73,1,8.334246575342465
67.0,Female,USA,24085.85,6812.37,Savings,2,1,0,7,116025.29,1,3.7095890410958905
31.0,Female,India,49134.46,44106.36,Checking,4,0,0,5,43283.99,1,4.515068493150685
46.0,Female,France,42304.5,35098.99,Checking,2,1,0,1,77591.2,1,6.994520547945205
67.0,Male,UK,53899.34,21159.72,Savings,4,0,0,7,103786.43,0,6.076712328767123
53.0,Male,UK,55447.9,27608.37,Business,1,1,1,8,110125.05,0,3.926027397260274
51.0,Female,Germany,92049.51,39935.77,Business,3,0,1,1,18560.39,0,7.6136986301369864
38.0,Other,India,26031.49,957.88,Savings,4,0,0,7,51812.97,1,3.8493150684931505
55.0,Female,France,47824.07,5538.83,Savings,2,0,1,3,82454.35,0,9.416438356164383
28.0,Female,Cambodia,21269.19,62261.66,Business,4,1,1,3,42128.05,0,8.98082191780822
32.0,Male,UK,75178.6,25194.31,Savings,1,0,1,0,90086.31,0,9.98082191780822
29.0,Male,USA,-622.52,39824.97,Checking,2,1,0,1,89049.74,0,1.5616438356164384
41.0,Male,UK,81499.78,1610.98,Checking,3,0,1,5,90971.72,0,1.9561643835616438
67.0,Male,India,67775.96,28864.34,Savings,3,0,1,0,52610.08,0,5.589041095890411
54.0,Female,Germany,60912.12,23508.09,Business,1,0,1,0,37719.25,0,3.208219178082192
73.0,Male,France,79298.59,-7209.23,Savings,4,1,1,6,109652.8,0,6.457534246575342
70.0,Male,France,102072.3,18976.64,Savings,1,1,0,4,131489.07,0,1.8493150684931507
36.0,Male,Cambodia,49812.78,25789.31,Checking,2,0,1,6,80800.86,0,8.117808219178082
71.0,Male,Germany,52063.69,25303.34,Checking,4,1,0,6,95117.44,0,5.627397260273972
18.0,Male,USA,60568.66,56031.56,Savings,2,0,0,7,62457.85,0,5.810958904109589
34.0,Male,USA,50013.57,19255.82,Checking,1,0,1,4,22124.85,0,6.843835616438356
57.0,Male,USA,55545.89,96513.22,Checking,3,1,1,0,12910.27,0,2.0575342465753423
72.0,Female,Germany,85712.4,49938.87,Checking,2,0,1,10,76209.9,0,4.673972602739726
33.0,Male,Germany,58342.19,25269.16,Savings,3,1,0,1,19285.73,0,7.863013698630137
43.0,Female,France,67251.23,47090.27,Business,2,0,0,9,9662.13,0,3.526027397260274
60.0,Female,UK,110829.65,49531.08,Checking,4,0,1,4,26252.67,0,2.0876712328767124
68.0,Male,India,96607.67,28793.86,Business,3,1,0,6,83840.92,0,4.605479452054794
73.0,Female,France,33832.97,58035.58,Checking,3,0,1,10,65382.15,0,4.868493150684931
60.0,Female,Cambodia,103607.88,15485.38,Savings,2,1,1,7,80696.4,0,2.6986301369863015
32.0,Male,Cambodia,94422.46,46725.9,Business,1,1,1,10,107844.94,0,7.86027397260274
25.0,Male,Cambodia,97359.68,32901.81,Savings,4,0,1,3,44554.81,0,1.1342465753424658
47.0,Female,USA,44362.59,40790.18,Savings,3,0,1,9,36373.45,0,8.923287671232877
31.0,Male,UK,65288.86,39575.28,Business,4,1,0,3,45984.41,0,1.1013698630136985
50.0,Male,India,50209.45,35361.79,Savings,1,1,1,5,101199.57,1,7.046575342465753
59.0,Male,USA,63025.78,74531.35,Business,1,0,1,1,53590.02,0,5.890410958904109
24.0,Male,Germany,103794.43,23298.95,Business,2,1,0,9,30667.89,0,4.438356164383562
35.0,Female,UK,63501.46,19207.19,Savings,1,0,1,9,45387.62,0,5.586301369863014
29.0,Female,Germany,17001.9,33230.35,Savings,1,0,1,10,89389.4,1,8.75068493150685
19.0,Female,India,50672.26,61064.69,Savings,2,0,1,9,110920.69,0,4.232876712328767
67.0,Male,Cambodia,43636.71,35763.11,Savings,2,1,1,8,-1548.85,0,3.389041095890411
46.0,Female,India,104745.44,33569.77,Checking,2,1,1,5,110219.62,0,1.263013698630137
38.0,Female,USA,39672.14,23886.41,Checking,2,1,0,8,22250.58,0,2.43013698630137
24.0,Female,Germany,49820.38,25270.92,Checking,3,1,0,5,62632.05,0,8.515068493150684
69.0,Male,France,50685.37,56392.44,Business,4,1,1,3,68230.29,0,1.547945205479452
44.0,Male,Cambodia,99990.16,33754.03,Business,4,1,1,0,71608.24,0,3.041095890410959
29.0,Female,France,84009.47,40092.16,Checking,3,0,1,8,50639.48,0,8.64931506849315
37.0,Male,Germany,74199.43,21039.12,Business,4,0,0,8,20627.33,0,8.627397260273973
74.0,Female,India,65822.37,50537.32,Savings,3,0,0,10,72443.95,1,1.7452054794520548
31.0,Female,Cambodia,65377.03,59463.1,Business,4,1,0,2,132362.37,0,7.016438356164383
58.0,Female,Cambodia,111382.44,16954.58,Checking,2,1,1,8,43479.62,0,5.523287671232877
40.0,Male,Germany,28323.33,18111.96,Savings,4,0,1,8,65618.78,0,8.043835616438356
47.0,Female,USA,-9136.21,55713.55,Checking,3,1,1,8,104792.18,0,1.1972602739726028
64.0,Other,France,71075.52,15780.46,Checking,3,0,1,2,30151.08,0,5.646575342465753
48.0,Female,Cambodia,95068.15,28118.64,Business,3,0,0,6,47148.75,1,1.6794520547945206
69.0,Female,USA,64638.83,15310.53,Savings,3,1,1,5,62796.32,1,6.1506849315068495
73.0,Female,UK,10497.89,68835.08,Checking,3,1,0,6,37041.26,0,9.273972602739725
27.0,Female,France,78645.46,24366.8,Savings,3,0,1,6,-14423.15,1,4.676712328767123
36.0,Female,France,33377.88,68264.77,Checking,1,1,1,4,-38431.33,0,5.961643835616439
36.0,Male,France,27909.33,34469.4,Business,2,1,1,1,78393.41,0,2.484931506849315
61.0,Male,Cambodia,35555.65,25130.26,Savings,4,1,1,6,91069.24,1,5.786301369863014
40.0,Female,USA,19783.62,50977.66,Business,1,1,1,6,9736.5,0,7.641095890410959
61.0,Male,India,65083.45,34214.71,Business,4,1,1,7,60434.85,0,3.441095890410959
21.0,Male,Germany,46715.42,25885.18,Savings,1,0,1,4,115284.67,1,4.260273972602739
50.0,Female,France,61293.0,59855.93,Checking,2,1,1,7,64239.26,0,5.901369863013699
65.0,Female,USA,98850.75,40017.02,Savings,4,1,1,7,46555.01,0,6.967123287671233
18.0,Male,UK,76937.32,20250.42,Checking,4,1,1,3,77533.64,0,1.4082191780821918
30.0,Female,UK,107711.39,6289.77,Checking,3,1,1,5,103308.92,0,8.378082191780821
20.0,Female,India,42597.17,39224.97,Savings,1,1,1,10,68231.09,0,7.328767123287672
29.0,Female,India,86185.71,16236.94,Checking,3,1,0,9,74807.65,1,1.4794520547945205
46.0,Female,France,72263.46,-359.94,Checking,1,0,0,5,88995.76,0,8.008219178082191
72.0,Male,India,84875.93,56774.24,Checking,2,1,1,8,122363.34,0,9.854794520547944
48.0,Female,UK,81109.33,10351.34,Business,1,0,1,5,119425.35,0,2.378082191780822
58.0,Male,USA,40700.9,-739.91,Business,3,1,1,6,87368.56,0,3.863013698630137
53.0,Male,USA,130585.67,32250.24,Savings,1,1,1,1,82983.57,0,5.123287671232877
19.0,Male,India,3483.44,29004.92,Business,3,0,1,10,-1385.67,0,5.347945205479452
39.0,Male,India,38394.1,17534.06,Checking,3,0,1,0,84782.17,0,1.4246575342465753
39.0,Female,Cambodia,77028.26,39379.36,Business,2,1,1,6,107623.71,0,6.484931506849315
48.0,Female,Germany,63347.8,78983.58,Savings,3,1,1,9,67135.15,0,2.304109589041096
69.0,Female,USA,77889.03,31142.88,Checking,1,1,0,6,48247.99,0,8.063013698630137
73.0,Female,India,38930.61,9549.15,Savings,2,0,1,6,112198.3,1,6.717808219178083
62.0,Female,Cambodia,80997.85,41004.04,Checking,3,0,1,3,61711.11,0,7.413698630136986
31.0,Other,Cambodia,56770.19,42661.18,Savings,4,0,1,5,37566.37,0,9.93972602739726
46.0,Male,Cambodia,95023.98,28299.76,Checking,4,0,1,1,81591.99,0,3.276712328767123
52.0,Female,Cambodia,52384.47,1732.02,Business,4,0,0,7,104737.3,0,7.934246575342466
67.0,Male,France,71695.15,65932.05,Checking,1,0,1,4,32304.39,0,2.9452054794520546
26.0,Female,India,75936.62,9750.92,Savings,3,1,0,10,97920.63,0,5.076712328767123
64.0,Male,India,82629.49,52672.09,Business,4,1,1,7,33680.04,1,5.747945205479452
71.0,Female,Cambodia,60934.31,59656.47,Savings,2,0,1,7,66236.94,1,1.3041095890410959
49.0,Male,USA,52837.04,28800.61,Checking,3,0,1,3,64756.23,0,2.347945205479452
73.0,Male,India,40624.76,52590.53,Savings,4,0,1,2,53617.93,1,4.964383561643835
